Id,MSSubClass,MSZoning,LotArea,Street,Alley,Utilities,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,SaleType,SalePrice
32,20,RL,8544,Pave,NA,AllPub,CulDSac,1Fam,1Story,5,6,1966,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,TA,1228,GasA,Gd,Y,SBrkr,1228,0,1228,0,0,1,1,3,1,Gd,6,Typ,0,Attchd,1,Y,0,65,0,0,0,MnPrv,NA,0,WD,149350
33,20,RL,11049,Pave,NA,AllPub,Corner,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Ex,TA,1234,GasA,Ex,Y,SBrkr,1234,0,1234,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2,Y,0,30,0,0,0,NA,NA,0,WD,179900
34,20,RL,10552,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1959,Hip,CompShg,BrkFace,None,0,TA,TA,CBlock,TA,TA,1398,GasA,Gd,Y,SBrkr,1700,0,1700,0,1,1,1,4,1,Gd,6,Typ,1,Attchd,2,Y,0,38,0,0,0,NA,NA,0,WD,165500
35,120,RL,7313,Pave,NA,AllPub,Inside,TwnhsE,1Story,9,5,2005,Hip,CompShg,MetalSd,BrkFace,246,Ex,TA,PConc,Ex,TA,1561,GasA,Ex,Y,SBrkr,1561,0,1561,1,0,2,0,2,1,Ex,6,Typ,1,Attchd,2,Y,203,47,0,0,0,NA,NA,0,WD,277500
36,60,RL,13418,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,2004,Gable,CompShg,VinylSd,Stone,132,Gd,TA,PConc,Ex,TA,1117,GasA,Ex,Y,SBrkr,1132,1320,2452,0,0,3,1,4,1,Gd,9,Typ,1,BuiltIn,3,Y,113,32,0,0,0,NA,NA,0,WD,309000
37,20,RL,10859,Pave,NA,AllPub,Corner,1Fam,1Story,5,5,1994,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,1097,GasA,Ex,Y,SBrkr,1097,0,1097,0,0,1,1,3,1,TA,6,Typ,0,Attchd,2,Y,392,64,0,0,0,NA,NA,0,WD,145000
38,20,RL,8532,Pave,NA,AllPub,Inside,1Fam,1Story,5,6,1954,Hip,CompShg,Wd Sdng,BrkFace,650,TA,TA,CBlock,TA,TA,1297,GasA,Gd,Y,SBrkr,1297,0,1297,0,1,1,0,3,1,TA,5,Typ,1,Attchd,2,Y,0,0,0,0,0,NA,NA,0,WD,153000
39,20,RL,7922,Pave,NA,AllPub,Inside,1Fam,1Story,5,7,1953,Gable,CompShg,VinylSd,None,0,TA,Gd,CBlock,TA,TA,1057,GasA,TA,Y,SBrkr,1057,0,1057,1,0,1,0,3,1,Gd,5,Typ,0,Detchd,1,Y,0,52,0,0,0,NA,NA,0,WD,109000
40,90,RL,6040,Pave,NA,AllPub,Inside,Duplex,1Story,4,5,1955,Gable,CompShg,AsbShng,None,0,TA,TA,PConc,NA,NA,0,GasA,TA,N,FuseP,1152,0,1152,0,0,2,0,2,2,Fa,6,Typ,0,NA,0,N,0,0,0,0,0,NA,NA,0,WD,82000
41,20,RL,8658,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1965,Gable,CompShg,Wd Sdng,BrkFace,101,TA,TA,CBlock,TA,TA,1088,GasA,Ex,Y,SBrkr,1324,0,1324,0,0,2,0,3,1,TA,6,Typ,1,Attchd,2,Y,0,138,0,0,0,GdWo,NA,0,WD,160000
42,20,RL,16905,Pave,NA,AllPub,Inside,1Fam,1Story,5,6,1959,Gable,CompShg,VinylSd,None,0,TA,Gd,CBlock,TA,TA,1350,GasA,Gd,Y,SBrkr,1328,0,1328,0,1,1,1,2,1,TA,5,Typ,2,Attchd,1,P,0,104,0,0,0,NA,NA,0,WD,170000
43,85,RL,9180,Pave,NA,AllPub,CulDSac,1Fam,SFoyer,5,7,1983,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,Gd,TA,840,GasA,Gd,Y,SBrkr,884,0,884,1,0,1,0,2,1,Gd,5,Typ,0,Attchd,2,Y,240,0,0,0,0,MnPrv,NA,0,WD,144000
44,20,RL,9200,Pave,NA,AllPub,CulDSac,1Fam,1Story,5,6,1975,Hip,CompShg,VinylSd,None,0,TA,TA,CBlock,Gd,TA,938,GasA,TA,Y,SBrkr,938,0,938,1,0,1,0,3,1,TA,5,Typ,0,Detchd,1,Y,145,0,0,0,0,MnPrv,NA,0,WD,130250
45,20,RL,7945,Pave,NA,AllPub,Inside,1Fam,1Story,5,6,1959,Gable,CompShg,BrkFace,None,0,TA,TA,CBlock,TA,TA,1150,GasA,Ex,Y,FuseA,1150,0,1150,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1,Y,0,0,0,0,0,NA,NA,0,WD,141000
46,120,RL,7658,Pave,NA,AllPub,Inside,TwnhsE,1Story,9,5,2005,Hip,CompShg,MetalSd,BrkFace,412,Ex,TA,PConc,Ex,TA,1752,GasA,Ex,Y,SBrkr,1752,0,1752,1,0,2,0,2,1,Ex,6,Typ,1,Attchd,2,Y,196,82,0,0,0,NA,NA,0,WD,319900
47,50,RL,12822,Pave,NA,AllPub,CulDSac,1Fam,1.5Fin,7,5,2003,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Ex,TA,1434,GasA,Ex,Y,SBrkr,1518,631,2149,1,0,1,1,1,1,Gd,6,Typ,1,Attchd,2,Y,168,43,0,0,198,NA,NA,0,WD,239686
48,20,FV,11096,Pave,NA,AllPub,Inside,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,1656,GasA,Ex,Y,SBrkr,1656,0,1656,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,3,Y,0,146,0,0,0,NA,NA,0,WD,249700
49,190,RM,4456,Pave,NA,AllPub,Inside,2fmCon,2Story,4,5,1920,Gable,CompShg,MetalSd,None,0,TA,TA,BrkTil,TA,TA,736,GasA,Gd,Y,SBrkr,736,716,1452,0,0,2,0,2,3,TA,8,Typ,0,NA,0,N,0,0,102,0,0,NA,NA,0,New,113000
50,20,RL,7742,Pave,NA,AllPub,Inside,1Fam,1Story,5,7,1966,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,TA,955,GasA,Ex,Y,SBrkr,955,0,955,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1,Y,0,0,0,0,0,MnPrv,NA,0,WD,127000
51,60,RL,13869,Pave,NA,AllPub,Corner,1Fam,2Story,6,6,1997,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,794,GasA,Gd,Y,SBrkr,794,676,1470,0,1,2,0,3,1,TA,6,Typ,0,Attchd,2,Y,0,75,0,0,0,NA,NA,0,WD,177000
53,90,RM,8472,Grvl,NA,AllPub,Corner,Duplex,1Story,5,5,1963,Gable,CompShg,Wd Sdng,None,0,Fa,TA,CBlock,Gd,TA,816,GasA,TA,N,SBrkr,816,0,816,1,0,1,0,2,1,TA,5,Typ,0,CarPort,2,Y,106,0,0,0,0,NA,NA,0,WD,110000
54,20,RL,50271,Pave,NA,AllPub,Inside,1Fam,1Story,9,5,1981,Gable,WdShngl,WdShing,None,0,Gd,TA,CBlock,Ex,TA,1842,GasA,Gd,Y,SBrkr,1842,0,1842,2,0,0,1,0,1,Gd,5,Typ,1,Attchd,3,Y,857,72,0,0,0,NA,NA,0,WD,385000
55,80,RL,7134,Pave,NA,AllPub,Inside,1Fam,SLvl,5,5,1955,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,384,GasA,TA,Y,SBrkr,1360,0,1360,0,0,1,0,3,1,TA,6,Min1,1,Detchd,2,Y,0,50,0,0,0,MnPrv,NA,0,WD,130000
56,20,RL,10175,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1964,Gable,CompShg,HdBoard,BrkFace,272,TA,TA,CBlock,TA,TA,1425,GasA,Gd,Y,SBrkr,1425,0,1425,0,0,2,0,3,1,TA,7,Typ,1,Attchd,2,Y,0,0,0,407,0,NA,NA,0,WD,180500
57,160,FV,2645,Pave,Pave,AllPub,Inside,Twnhs,2Story,8,5,1999,Gable,CompShg,MetalSd,BrkFace,456,Gd,TA,PConc,Gd,TA,970,GasA,Ex,Y,SBrkr,983,756,1739,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,2,Y,115,0,0,0,0,NA,NA,0,WD,172500
58,60,RL,11645,Pave,NA,AllPub,Corner,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,860,GasA,Ex,Y,SBrkr,860,860,1720,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2,Y,0,70,0,0,0,NA,NA,0,WD,196500
59,60,RL,13682,Pave,NA,AllPub,CulDSac,1Fam,2Story,10,5,2006,Hip,CompShg,VinylSd,BrkFace,1031,Ex,TA,PConc,Ex,TA,1410,GasA,Ex,Y,SBrkr,1426,1519,2945,0,0,3,1,3,1,Gd,10,Typ,1,BuiltIn,3,Y,192,0,37,0,0,NA,NA,0,New,438780
60,20,RL,7200,Pave,NA,AllPub,Inside,1Fam,1Story,5,7,1972,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,TA,780,GasA,Ex,Y,SBrkr,780,0,780,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1,Y,196,0,0,0,0,MnPrv,NA,0,WD,124900
61,20,RL,13072,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,2004,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,1158,GasA,Ex,Y,SBrkr,1158,0,1158,1,0,1,1,3,1,Gd,5,Typ,0,Detchd,2,Y,0,50,0,0,0,NA,NA,0,New,158000
62,75,RM,7200,Pave,NA,AllPub,Inside,1Fam,2.5Unf,5,7,1920,Gable,CompShg,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,530,GasA,TA,N,SBrkr,581,530,1111,0,0,1,0,3,1,Fa,6,Typ,0,Detchd,1,N,0,0,144,0,0,NA,NA,0,WD,101000
63,120,RL,6442,Pave,NA,AllPub,Inside,TwnhsE,1Story,8,5,2006,Gable,CompShg,VinylSd,Stone,178,Gd,TA,PConc,Gd,Gd,1370,GasA,Ex,Y,SBrkr,1370,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2,Y,120,49,0,0,0,NA,NA,0,WD,202500
64,70,RM,10300,Pave,NA,AllPub,Inside,1Fam,2Story,7,6,1921,Gable,CompShg,Stucco,None,0,TA,TA,BrkTil,TA,TA,576,GasA,Gd,Y,SBrkr,902,808,1710,0,0,2,0,3,1,TA,9,Typ,0,Detchd,2,Y,12,11,64,0,0,GdPrv,NA,0,WD,140000
65,60,RL,9375,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,1997,Gable,CompShg,VinylSd,BrkFace,573,TA,TA,PConc,Gd,TA,1057,GasA,Ex,Y,SBrkr,1057,977,2034,1,0,2,1,3,1,Gd,8,Typ,0,Attchd,2,Y,576,36,0,0,0,GdPrv,NA,0,WD,219500
66,60,RL,9591,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,2004,Gable,CompShg,VinylSd,BrkFace,344,Gd,TA,PConc,Ex,TA,1143,GasA,Ex,Y,SBrkr,1143,1330,2473,0,0,2,1,4,1,Gd,9,Typ,1,BuiltIn,3,Y,192,151,0,0,0,NA,NA,0,WD,317000
67,20,RL,19900,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,1970,Gable,CompShg,Plywood,BrkFace,287,TA,TA,CBlock,Gd,TA,1947,GasA,TA,Y,SBrkr,2207,0,2207,1,0,2,0,3,1,TA,7,Min1,1,Attchd,2,Y,301,0,0,0,0,NA,NA,0,WD,180000
68,20,RL,10665,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2003,Gable,CompShg,VinylSd,BrkFace,167,Gd,TA,PConc,Gd,TA,1453,GasA,Ex,Y,SBrkr,1479,0,1479,1,0,2,0,3,1,Gd,7,Typ,0,Attchd,2,Y,144,29,0,0,0,NA,NA,0,WD,226000
69,30,RM,4608,Pave,NA,AllPub,Corner,1Fam,1Story,4,6,1945,Gable,CompShg,MetalSd,None,0,TA,Gd,CBlock,TA,TA,747,GasA,TA,Y,SBrkr,747,0,747,0,0,1,0,2,1,TA,4,Typ,0,Attchd,1,Y,0,0,0,0,0,NA,NA,0,WD,80000
70,50,RL,15593,Pave,NA,AllPub,Corner,1Fam,1.5Fin,7,4,1953,Gable,CompShg,BrkFace,None,0,Gd,TA,CBlock,TA,TA,1304,GasW,TA,Y,SBrkr,1304,983,2287,0,0,2,0,3,1,TA,7,Typ,1,Attchd,2,Y,0,21,114,0,0,NA,NA,0,WD,225000
71,20,RL,13651,Pave,NA,AllPub,Inside,1Fam,1Story,7,6,1973,Gable,CompShg,Plywood,BrkFace,1115,TA,Gd,CBlock,Gd,TA,2223,GasA,Ex,Y,SBrkr,2223,0,2223,1,0,2,0,3,1,TA,8,Typ,2,Attchd,2,Y,300,0,0,0,0,NA,NA,0,WD,244000
72,20,RL,7599,Pave,NA,AllPub,Corner,1Fam,1Story,4,6,1982,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,TA,845,GasA,TA,Y,SBrkr,845,0,845,1,0,1,0,2,1,TA,4,Typ,0,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,129500
73,60,RL,10141,Pave,NA,AllPub,Corner,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,BrkFace,40,TA,TA,PConc,Gd,TA,832,GasA,Gd,Y,SBrkr,885,833,1718,0,0,2,1,3,1,TA,7,Typ,1,Attchd,2,Y,0,94,0,0,291,NA,NA,0,WD,185000
74,20,RL,10200,Pave,NA,AllPub,Inside,1Fam,1Story,5,7,1954,Gable,CompShg,Wd Sdng,BrkFace,104,TA,TA,CBlock,TA,TA,1086,GasA,Gd,Y,SBrkr,1086,0,1086,1,0,1,0,3,1,TA,6,Typ,0,Attchd,2,Y,0,0,0,0,0,GdWo,NA,0,WD,144900
75,50,RM,5790,Pave,NA,AllPub,Corner,1Fam,2Story,3,6,1915,Gambrel,CompShg,VinylSd,None,0,Gd,Gd,CBlock,Fa,TA,840,GasA,Gd,N,SBrkr,840,765,1605,0,0,2,0,3,2,TA,8,Typ,0,Detchd,1,Y,0,0,202,0,0,NA,NA,0,WD,107400
76,180,RM,1596,Pave,NA,AllPub,Inside,Twnhs,SLvl,4,5,1973,Gable,CompShg,CemntBd,None,0,TA,TA,CBlock,Gd,TA,462,GasA,TA,Y,SBrkr,526,462,988,1,0,1,0,2,1,TA,5,Typ,0,BuiltIn,1,Y,120,101,0,0,0,GdWo,NA,0,WD,91000
77,20,RL,8475,Pave,NA,AllPub,Inside,1Fam,1Story,4,7,1956,Gable,CompShg,VinylSd,None,0,TA,TA,CBlock,TA,TA,952,GasA,Ex,Y,FuseA,952,0,952,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1,Y,0,0,0,0,0,NA,NA,0,WD,135750
78,50,RM,8635,Pave,NA,AllPub,Inside,1Fam,1.5Fin,5,5,1948,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,672,GasA,TA,Y,SBrkr,1072,213,1285,1,0,1,0,2,1,TA,6,Min1,0,Detchd,1,Y,0,0,0,0,0,MnPrv,NA,0,WD,127000
79,90,RL,10778,Pave,NA,AllPub,Inside,Duplex,1Story,4,5,1968,Hip,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,TA,1768,GasA,TA,N,SBrkr,1768,0,1768,0,0,2,0,4,2,TA,8,Typ,0,NA,0,Y,0,0,0,0,0,NA,NA,0,WD,136500
80,50,RM,10440,Pave,Grvl,AllPub,Corner,1Fam,2Story,5,6,1910,Gable,CompShg,Wd Sdng,None,0,TA,TA,PConc,TA,TA,440,GasA,Gd,Y,SBrkr,682,548,1230,0,0,1,1,2,1,TA,5,Typ,0,Detchd,2,Y,74,0,128,0,0,MnPrv,NA,0,WD,110000
81,60,RL,13000,Pave,NA,AllPub,Corner,1Fam,2Story,6,6,1968,Gable,CompShg,VinylSd,BrkFace,576,TA,Gd,CBlock,Gd,TA,896,GasA,TA,Y,SBrkr,1182,960,2142,0,0,2,1,4,1,Gd,8,Typ,1,Attchd,1,Y,0,72,0,0,252,NA,NA,0,WD,193500
82,120,RM,4500,Pave,NA,AllPub,FR2,TwnhsE,1Story,6,5,1998,Hip,CompShg,VinylSd,BrkFace,443,TA,Gd,PConc,Ex,Gd,1237,GasA,Ex,Y,SBrkr,1337,0,1337,1,0,2,0,2,1,TA,5,Typ,0,Attchd,2,Y,0,199,0,0,0,NA,NA,0,WD,153500
83,20,RL,10206,Pave,NA,AllPub,Inside,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,Stone,468,TA,TA,PConc,Gd,TA,1563,GasA,Ex,Y,SBrkr,1563,0,1563,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,3,Y,144,99,0,0,0,NA,NA,0,WD,245000
84,20,RL,8892,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1960,Gable,CompShg,MetalSd,BrkCmn,66,TA,TA,CBlock,TA,TA,1065,GasA,Gd,Y,SBrkr,1065,0,1065,0,0,1,1,3,1,TA,6,Typ,0,Detchd,2,Y,74,0,0,0,0,NA,NA,0,COD,126500
86,60,RL,16059,Pave,NA,AllPub,Corner,1Fam,2Story,8,5,1991,Hip,CompShg,HdBoard,BrkFace,284,Gd,TA,CBlock,Gd,TA,1288,GasA,Ex,Y,SBrkr,1301,1116,2417,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,2,Y,127,82,0,0,0,NA,NA,0,WD,260000
87,60,RL,11911,Pave,NA,AllPub,Inside,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,684,GasA,Ex,Y,SBrkr,684,876,1560,0,0,2,1,3,1,Gd,6,Typ,1,BuiltIn,2,Y,100,38,0,0,0,NA,NA,0,WD,174000
88,160,FV,3951,Pave,Pave,AllPub,Corner,TwnhsE,2Story,6,5,2009,Gable,CompShg,VinylSd,Stone,76,Gd,TA,PConc,Gd,TA,612,GasA,Ex,Y,SBrkr,612,612,1224,0,0,2,1,2,1,Gd,4,Typ,0,Detchd,2,Y,0,234,0,0,0,NA,NA,0,New,164500
89,50,C (all),8470,Pave,NA,AllPub,Corner,1Fam,1.5Fin,3,2,1915,Hip,CompShg,Plywood,None,0,Fa,Fa,CBlock,TA,Fa,1013,GasA,TA,N,SBrkr,1013,0,1526,0,0,1,0,2,1,Fa,6,Typ,0,NA,0,N,0,0,156,0,0,MnPrv,NA,0,ConLD,85000
90,20,RL,8070,Pave,NA,AllPub,Inside,1Fam,1Story,4,5,1994,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,990,GasA,Ex,Y,SBrkr,990,0,990,1,0,1,0,3,1,TA,5,Typ,0,NA,0,Y,0,0,0,0,0,NA,NA,0,WD,123600
91,20,RL,7200,Pave,NA,AllPub,Inside,1Fam,1Story,4,5,1950,Gable,CompShg,BrkFace,None,0,TA,TA,Slab,NA,NA,0,GasA,TA,Y,FuseA,1040,0,1040,0,0,1,0,2,1,TA,4,Typ,0,Detchd,2,Y,0,29,0,0,0,NA,NA,0,WD,109900
92,20,RL,8500,Pave,NA,AllPub,Inside,1Fam,1Story,5,3,1961,Hip,CompShg,HdBoard,BrkCmn,203,TA,TA,CBlock,TA,TA,1235,GasA,TA,Y,SBrkr,1235,0,1235,0,0,1,0,2,1,TA,6,Typ,0,Attchd,2,Y,0,0,0,0,0,GdWo,NA,0,WD,98600
93,30,RL,13360,Pave,Grvl,AllPub,Inside,1Fam,1Story,5,7,1921,Gable,CompShg,Wd Sdng,None,0,TA,Gd,BrkTil,Gd,TA,876,GasA,Ex,Y,SBrkr,964,0,964,1,0,1,0,2,1,TA,5,Typ,0,Detchd,2,Y,0,0,44,0,0,NA,NA,0,WD,163500
94,190,C (all),7200,Pave,NA,AllPub,Corner,2fmCon,2.5Unf,6,6,1910,Hip,CompShg,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,1214,GasW,Ex,N,SBrkr,1260,1031,2291,0,1,2,0,4,2,TA,9,Typ,1,Detchd,2,Y,0,0,0,0,99,NA,NA,0,WD,133900
95,60,RL,9337,Pave,NA,AllPub,Inside,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,None,0,TA,Gd,PConc,Gd,TA,824,GasA,Ex,Y,SBrkr,905,881,1786,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,2,Y,0,162,0,0,0,NA,NA,0,WD,204750
97,20,RL,10264,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,1999,Gable,CompShg,VinylSd,BrkFace,183,Gd,TA,PConc,Gd,TA,1588,GasA,Ex,Y,SBrkr,1588,0,1588,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,158,29,0,0,0,NA,NA,0,WD,214000
98,20,RL,10921,Pave,NA,AllPub,Inside,1Fam,1Story,4,5,1965,Hip,CompShg,HdBoard,BrkFace,48,TA,TA,CBlock,TA,TA,960,GasA,TA,Y,FuseF,960,0,960,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1,P,120,0,0,0,0,NA,NA,0,WD,94750
101,20,RL,10603,Pave,NA,AllPub,Inside,1Fam,1Story,6,7,1977,Gable,CompShg,Plywood,BrkFace,28,TA,TA,PConc,TA,TA,1610,GasA,Gd,Y,SBrkr,1610,0,1610,1,0,2,0,3,1,Gd,6,Typ,2,Attchd,2,Y,168,68,0,0,0,NA,NA,0,WD,205000
102,60,RL,9206,Pave,NA,AllPub,Inside,1Fam,2Story,6,5,1985,Gable,CompShg,HdBoard,BrkFace,336,Gd,TA,CBlock,Gd,TA,741,GasA,TA,Y,SBrkr,977,755,1732,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,2,Y,192,46,0,0,0,NA,NA,0,WD,178000
103,90,RL,7018,Pave,NA,AllPub,Inside,Duplex,1Story,5,5,1979,Gable,CompShg,HdBoard,None,0,TA,Fa,Slab,NA,NA,0,GasA,TA,Y,SBrkr,1535,0,1535,0,0,2,0,4,2,TA,8,Typ,0,Attchd,2,Y,0,0,0,0,0,NA,NA,0,WD,118964
104,20,RL,10402,Pave,NA,AllPub,Corner,1Fam,1Story,7,5,2009,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,1226,GasA,Ex,Y,SBrkr,1226,0,1226,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,3,Y,0,36,0,0,0,NA,NA,0,WD,198900
105,50,RM,7758,Pave,NA,AllPub,Corner,1Fam,1.5Fin,7,4,1931,Gable,CompShg,Stucco,BrkFace,600,TA,Fa,PConc,TA,TA,1040,GasA,Ex,Y,FuseF,1226,592,1818,0,0,1,1,4,1,TA,7,Typ,2,Detchd,1,Y,0,0,0,0,184,NA,NA,0,WD,169500
106,60,FV,9375,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,2003,Hip,CompShg,VinylSd,BrkFace,768,Gd,TA,PConc,Ex,TA,1053,GasA,Ex,Y,SBrkr,1053,939,1992,0,0,2,1,3,1,Gd,9,Typ,1,Attchd,2,Y,140,45,0,0,0,NA,NA,0,WD,250000
108,20,RM,6000,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1948,Gable,CompShg,VinylSd,None,0,TA,TA,CBlock,TA,TA,789,GasA,Ex,Y,SBrkr,789,0,789,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1,Y,0,0,0,0,0,NA,NA,0,WD,115000
109,50,RM,8500,Pave,NA,AllPub,Corner,1Fam,1.5Fin,5,7,1919,Gable,CompShg,CemntBd,None,0,TA,TA,CBlock,TA,TA,793,GasW,TA,N,FuseF,997,520,1517,0,0,2,0,3,1,Fa,7,Typ,0,NA,0,N,0,0,144,0,0,NA,NA,0,WD,115000
110,20,RL,11751,Pave,NA,AllPub,Inside,1Fam,1Story,6,6,1977,Hip,CompShg,Plywood,BrkFace,480,TA,TA,CBlock,Gd,TA,1844,GasA,Ex,Y,SBrkr,1844,0,1844,0,0,2,0,3,1,TA,7,Typ,1,Attchd,2,Y,0,122,0,0,0,MnPrv,NA,0,COD,190000
111,50,RL,9525,Pave,NA,AllPub,Inside,1Fam,1.5Fin,6,4,1954,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,Fa,994,GasA,Gd,Y,SBrkr,1216,639,1855,0,0,2,0,4,1,TA,7,Typ,0,Attchd,1,Y,182,0,0,0,0,NA,NA,0,WD,136900
112,80,RL,7750,Pave,NA,AllPub,Inside,1Fam,SLvl,7,5,2000,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,384,GasA,Ex,Y,SBrkr,774,656,1430,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,2,Y,180,0,0,0,0,NA,NA,0,WD,180000
113,60,RL,9965,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2007,Gable,CompShg,VinylSd,Stone,220,Gd,TA,PConc,Ex,TA,1264,GasA,Ex,Y,SBrkr,1282,1414,2696,1,0,2,1,4,1,Ex,10,Typ,1,BuiltIn,3,Y,120,184,0,0,168,NA,NA,0,New,383970
114,20,RL,21000,Pave,NA,AllPub,Corner,1Fam,1Story,6,5,1953,Hip,CompShg,Wd Sdng,BrkFace,184,TA,Gd,CBlock,Gd,TA,1809,GasA,TA,Y,SBrkr,2259,0,2259,1,0,2,0,3,1,Gd,7,Typ,2,Basment,2,Y,166,120,192,0,0,MnPrv,NA,0,COD,217000
115,70,RL,7259,Pave,NA,AllPub,Inside,1Fam,2Story,6,8,1945,Gambrel,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,1028,GasA,Ex,Y,SBrkr,1436,884,2320,1,0,2,1,3,1,Gd,9,Typ,1,Detchd,1,Y,224,0,0,0,0,MnPrv,NA,0,WD,259500
116,160,FV,3230,Pave,Pave,AllPub,Corner,TwnhsE,2Story,6,5,1999,Gable,CompShg,MetalSd,BrkFace,1129,TA,TA,PConc,Gd,TA,729,GasA,Gd,Y,SBrkr,729,729,1458,0,0,2,1,2,1,TA,5,Typ,1,Detchd,2,Y,0,32,0,0,0,NA,NA,0,WD,176000
117,20,RL,11616,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1962,Gable,CompShg,Wd Sdng,BrkFace,116,TA,TA,CBlock,TA,TA,1092,GasA,TA,Y,SBrkr,1092,0,1092,0,1,1,0,3,1,TA,6,Typ,1,Attchd,1,Y,0,20,144,0,0,NA,NA,0,WD,139000
118,20,RL,8536,Pave,NA,AllPub,Corner,1Fam,1Story,5,5,2006,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,1125,GasA,Gd,Y,SBrkr,1125,0,1125,0,0,1,1,2,1,TA,5,Typ,0,Attchd,2,Y,80,64,0,0,0,NA,NA,0,New,155000
119,60,RL,12376,Pave,NA,AllPub,Corner,1Fam,2Story,7,5,1990,Hip,CompShg,Plywood,None,0,TA,TA,PConc,Gd,TA,1673,GasA,Gd,Y,SBrkr,1699,1523,3222,1,0,3,0,5,1,Gd,11,Typ,2,Attchd,3,Y,367,0,0,0,0,NA,NA,0,WD,320000
